AQI Value,CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value,Pollution_Complexity_Score,Country_Code,City,Country
-0.678111298956558,-0.20107110354971805,-0.5763270490865694,0.7492708209284938,-0.6299768408463299,-0.6615836820192089,1.46424076401418,Port Neches,United States of America
-0.374832456993287,-0.20107110354971805,-0.5407374852386245,0.3686082119285317,-0.31973111496244455,-0.43705718023469786,1.4253255922981478,Port Talbot,United Kingdom of Great Britain and Northern Ireland
0.08900577189171575,-0.20107110354971805,-0.042483591367397225,-0.5830483105713736,0.154762348154086,0.05409454241892,1.46424076401418,Portales,United States of America
-0.19643313819136285,-0.20107110354971805,-0.11366271906328684,-0.012054397071430436,-0.13723362914839435,-0.1563990530040591,1.46424076401418,Post Falls,United States of America
-0.7137911627169429,-0.20107110354971805,-1.003401815261907,-0.20238570157141153,-0.66647633800914,-0.9282089028883158,-1.3376515995401383,Pouso Alegre,Brazil
-0.1429133425507856,0.8906172691419478,1.025203324070947,0.17827690742855065,-0.0824843834041793,0.3768513887341546,-1.1236181551019613,Dalinghe,China
-0.7673109583575201,-0.746915289895551,-0.22043141060712126,-0.5830483105713736,-0.7942245780789751,-0.7598140265499325,0.7637676731256005,Dalnegorsk,Russian Federation
-0.374832456993287,-0.20107110354971805,-0.43396879369479013,-0.5830483105713736,-0.31973111496244455,-0.46512299295776177,1.444783178156164,Dar Es Salaam,United Republic of Tanzania
3.121794191524426,0.8906172691419478,4.512980581169538,-0.3927170060713926,3.2572196069929396,4.277999357240033,-0.42314506421338166,Darbhanga,India
-0.48187204827444147,-0.20107110354971805,-0.11366271906328684,0.7492708209284938,-0.42922960645087466,-0.3247939293424424,1.46424076401418,Dayton,United States of America
-0.6424314351961732,-0.20107110354971805,-0.3627896659989005,-0.012054397071430436,-0.5934773436835199,-0.6054520565730811,-1.473854700546251,Deinze,Belgium
0.1603654994124854,0.34477308279611485,1.6302259094860088,0.17827690742855065,-0.22848237205541946,0.4891146396264101,-0.8512119530897359,Dekernes,Egypt
0.9274825702607592,0.34477308279611485,-0.7186853044783486,0.3686082119285317,1.0125005314801219,0.531213358711006,-0.500975407645446,Delmas,Haiti
-0.0001938875092463137,-0.20107110354971805,-0.3272001021509557,-0.20238570157141153,0.06351360524706087,-0.10026742755793133,1.46424076401418,Deming,United States of America
-0.30347272947251736,-0.746915289895551,-0.11366271906328684,-0.3927170060713926,-0.24673212063682448,-0.28269521025784655,1.4253255922981478,Denton,United Kingdom of Great Britain and Northern Ireland
-0.7316310945971353,-0.746915289895551,-0.14925228291123166,-0.5830483105713736,-0.7942245780789751,-0.7317482138268686,1.46424076401418,Destin,United States of America
1.5162003223071088,-0.20107110354971805,1.9149424202695673,-0.5830483105713736,1.6147422346664877,1.9485369012257316,0.491361471113375,Dhadar,Pakistan
-0.21427307007155527,-0.20107110354971805,-0.14925228291123166,-0.3927170060713926,-0.15548337772979937,-0.21253067845018686,-0.42314506421338166,Dharmapuri,India
1.4448405947863392,-0.20107110354971805,0.17105379172027163,-0.5830483105713736,1.5417432403408675,1.2047928640645391,0.491361471113375,Digri,Pakistan
-0.8921904815188669,-0.746915289895551,-0.5763270490865694,-0.5830483105713736,-0.8489738238231902,-0.9422418092498477,1.0167162892798096,Dinsor,Somalia
-0.7494710264773277,-0.20107110354971805,-0.647506176782459,-0.5830483105713736,-0.70297583517195,-0.8440114647191241,0.6081069862614716,Dipolog,Philippines
-0.49971198015463386,-0.20107110354971805,-0.042483591367397225,-0.5830483105713736,-0.4474793550322797,-0.408991367511634,-0.11182369048512406,Dobele,Latvia
-0.4461921845140566,-0.20107110354971805,0.06428510017643721,0.17827690742855065,-0.3927301092880646,-0.2686623038963146,1.46424076401418,Grandville,United States of America
-0.6245915033159808,-0.746915289895551,-0.11366271906328684,-0.20238570157141153,-0.5752275951021149,-0.5212546184038895,0.35515837010726237,Grave,Netherlands
-0.49971198015463386,-0.20107110354971805,-0.7542748683262934,0.9396021254284749,-0.4474793550322797,-0.5773862438500172,1.46424076401418,Green Valley,United States of America
-0.2499529338319401,0.34477308279611485,-0.7542748683262934,3.984902997428172,-0.1919828748926094,-0.14236614664252714,1.46424076401418,Greendale,United States of America
-0.6245915033159808,-0.746915289895551,-0.07807315521534203,-0.5830483105713736,-0.5752275951021149,-0.5352875247654214,0.6275645721194877,Grudziadz,Poland
0.3030849544540247,0.8906172691419478,-1.1457600706536863,0.5589395164285128,0.3737593311309462,-0.10026742755793133,-1.1041605692439451,Guamo,Colombia
-0.3569925251130946,0.34477308279611485,0.09987466402438201,0.7492708209284938,-0.30148136638103956,-0.12833324028099521,-0.30639954906528505,Guardiagrele,Italy
-0.23211300195174767,0.34477308279611485,-0.6830957406304038,-0.5830483105713736,-0.17373312631120438,-0.43705718023469786,-1.1625333268179934,Guelengdeng,Chad
-0.374832456993287,-0.20107110354971805,-0.3627896659989005,0.5589395164285128,-0.31973111496244455,-0.35285974206550624,1.4253255922981478,Guildford,United Kingdom of Great Britain and Northern Ireland
-0.1072334787904008,-0.20107110354971805,-0.3272001021509557,-0.3927170060713926,-0.04598488624136925,-0.1984977720886549,0.6081069862614716,Guiset,Philippines
-0.6067515714357884,-0.20107110354971805,0.09987466402438201,-0.5830483105713736,-1.0132215610558353,-0.7878798392729963,0.7637676731256005,Gukovo,Russian Federation
-0.678111298956558,-0.20107110354971805,-0.18484184675917645,0.7492708209284938,-0.6299768408463299,-0.5072217120423576,1.46424076401418,Havre De Grace,United States of America
0.2852450225738323,0.34477308279611485,-0.8610435598701278,3.223577779428248,0.3555095825495412,0.18039069967270746,1.46424076401418,Hazelwood,United States of America
-0.32131266135270975,-0.20107110354971805,-0.14925228291123166,-0.012054397071430436,-0.26498186921822947,-0.2686623038963146,-0.6371785086515588,Heddesheim,Germany
-0.49971198015463386,-0.20107110354971805,-0.25602097445506605,-0.012054397071430436,-0.4474793550322797,-0.45109008659622984,-0.6371785086515588,Heiligenhaus,Germany
-0.374832456993287,-0.20107110354971805,-0.3272001021509557,0.5589395164285128,-0.31973111496244455,-0.3388268357039743,1.4253255922981478,Hemel Hempstead,United Kingdom of Great Britain and Northern Ireland
-0.08939354691020837,0.34477308279611485,-0.7186853044783486,3.794571692928191,-0.02773513765996423,-0.0160699893887397,1.46424076401418,Hicksville,United States of America
-0.5353918439150187,-0.20107110354971805,-1.0745809429577966,-0.20238570157141153,-0.48397885219508974,-0.8159456519960603,-1.3376515995401383,Hidrolandia,Brazil
2.087078142473266,0.34477308279611485,2.2708380587490153,-0.3927170060713926,2.1987341892714483,2.565984781133137,-0.42314506421338166,Gyanpur,India
-0.41051232075367183,-0.20107110354971805,-0.3627896659989005,-0.012054397071430436,-0.3562306121252546,-0.42302427387316593,-0.6371785086515588,Haiger,Germany
2.33683718879596,1.9823056418336136,5.972152698935275,0.3686082119285317,1.5052437431780574,3.5903869455249686,-1.1236181551019613,Hangzhou,China
-0.6602713670763656,-0.746915289895551,-0.11366271906328684,-0.5830483105713736,-0.6117270922649248,-0.5773862438500172,-0.6371785086515588,Harrislee,Germany
0.3209248863342171,-0.20107110354971805,-0.3627896659989005,-0.20238570157141153,0.3920090797123512,0.13829198058811162,1.46424076401418,Harrison,United States of America
-0.08939354691020837,-0.20107110354971805,-0.3272001021509557,-0.3927170060713926,-0.02773513765996423,-0.18446486572712298,-0.42314506421338166,Harur,India
-0.6424314351961732,-0.746915289895551,-0.042483591367397225,-0.3927170060713926,-0.5934773436835199,-0.5212546184038895,-0.6371785086515588,Hasbergen,Germany
-0.42835225263386423,-0.20107110354971805,-0.25602097445506605,0.17827690742855065,-0.37448036070665963,-0.3809255547885701,-0.7150088520836231,Haubourdin,France
-0.5532317757952111,-0.20107110354971805,-0.25602097445506605,1.320264734428437,-0.5022286007764948,-0.3949584611501021,1.46424076401418,Taunton,United States of America
-0.9457102771594442,-0.746915289895551,-0.5763270490865694,-0.3927170060713926,-0.9402225667302152,-0.9983734346959755,0.3746159559652784,Tauranga,New Zealand
0.0176460443709461,-0.20107110354971805,0.2778224832641061,-0.5830483105713736,0.08176335382846589,0.1242590742265797,1.3085800771500513,Tawzar,Tunisia
-0.48187204827444147,-0.746915289895551,-0.6119166129345142,-0.3927170060713926,-0.42922960645087466,-0.6194849629346131,1.5615286933042605,Tay Ninh,Viet Nam
1.7481194367496102,-0.20107110354971805,0.2778224832641061,-0.5830483105713736,1.8519889662247528,1.4854509912951779,-0.38422989249734946,Taybad,Iran (Islamic Republic of)
-0.4461921845140566,-0.20107110354971805,0.4201807386558853,-0.3927170060713926,-0.5934773436835199,-0.3247939293424424,-0.30639954906528505,Teano,Italy
1.480520458546724,0.8906172691419478,1.6658154733339536,-0.3927170060713926,1.5782427375036776,1.86433946305654,-0.42314506421338166,Tekkali,India
-0.4640321163942491,-0.20107110354971805,-0.9322226875660174,-0.3927170060713926,-0.41097985786946967,-0.7177153074653366,-1.3376515995401383,Teodoro Sampaio,Brazil
1.783799300509995,1.9823056418336136,-1.1813496345016312,1.510596038928418,1.888488463387563,1.1486612386184112,0.18004009738511745,Tepeaca,Mexico
-0.1429133425507856,-0.20107110354971805,-0.7186853044783486,-0.20238570157141153,-0.0824843834041793,-0.36689264842703817,0.18004009738511745,Tequila,Mexico
-0.49971198015463386,-0.20107110354971805,0.3134120471120509,-0.3927170060713926,-0.5569778465207098,-0.3388268357039743,-0.30639954906528505,Teramo,Italy
